"docUuid","visitors","date","isLong","timeReadExpected"
"d95fc914-170b-11e8-b027-36686c0143b9","586","2018-08-20",1,502
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","586","2018-08-10",1,262
"fb4e9adc-958c-11e8-89f9-fc60c095174f","582","2018-08-09",0,64
"10e87e8a-94a2-11e8-ba78-2078d824af27","577","2018-08-11",0,49
"c8ba8210-94b1-11e8-ac97-2078d824af27","575","2018-08-08",0,51
"ab6ccd1a-5fed-11e8-b53b-be327c3166de","575","2018-08-08",0,78
"39c24f2a-8fe8-11e8-ab25-e0e8393def43","573","2018-08-13",0,57
"9fcaabc8-8fd4-11e8-8398-e0e8393def43","571","2018-08-10",0,61
"1a25424e-917d-11e8-9d5b-2078d824af27","564","2018-08-02",0,44
"a5956c8a-9ee0-11e8-ad05-a25db12b5a53","563","2018-08-17",0,38
"108aa054-96fe-11e8-bcbd-2078d824af27","560","2018-08-09",0,62
"2ff21c08-916b-11e8-80ce-fc60c095174f","559","2018-08-01",0,61
"3d66192a-9490-11e8-9907-2078d824af27","558","2018-08-16",0,51
"e93c2bec-6324-11e8-85d6-fb1b3249e00a","558","2018-08-08",0,63
"7b2172f8-745d-11e8-a55f-ab7403c1ce92","553","2018-08-15",0,56
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","544","2018-08-13",1,257
"85c70544-9a3f-11e8-8dd7-f017b12b5a53","544","2018-08-14",0,55
"7dedba16-9bd4-11e8-b6f7-a25db12b5a53","541","2018-08-16",1,232
"3924a578-9659-11e8-ae1c-fc60c095174f","539","2018-08-15",0,45
"39c24f2a-8fe8-11e8-ab25-e0e8393def43","538","2018-08-14",0,63
"25c3bace-00e9-11e8-991b-00bd8c1371f3","532","2018-08-07",0,48
"fb4e9adc-958c-11e8-89f9-fc60c095174f","532","2018-08-08",0,64
"fb4e9adc-958c-11e8-89f9-fc60c095174f","531","2018-08-10",0,64
"3329e1c2-30f8-11e8-9ae4-ec97670cc1e3","530","2018-08-05",0,45
"ab6ccd1a-5fed-11e8-b53b-be327c3166de","530","2018-08-17",0,78
"10e87e8a-94a2-11e8-ba78-2078d824af27","530","2018-08-12",0,49
"e289578e-0109-11e8-abb3-a08db8bcf5f7","529","2018-08-06",0,36
"0814e520-9d3d-11e8-89aa-a25db12b5a53","526","2018-08-18",1,357
"ab43adb6-1c6a-11e8-a41c-4d238c11f014","525","2018-08-10",0,43
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","520","2018-08-15",0,82
"a5956c8a-9ee0-11e8-ad05-a25db12b5a53","516","2018-08-20",0,40
"e53a6e88-90a5-11e8-a466-2078d824af27","514","2018-08-02",0,52
"1bca607c-6b24-11e8-b44b-8ed2e26c6167","513","2018-08-11",0,40
"8d837ec6-00fb-11e8-9f84-d6fd8c1371f3","513","2018-08-15",1,345
"3d66192a-9490-11e8-9907-2078d824af27","509","2018-08-08",0,51
"2ff21c08-916b-11e8-80ce-fc60c095174f","508","2018-08-16",0,59
"7990d002-9fbc-11e8-9724-a25db12b5a53","507","2018-08-21",0,28
"6725a662-328f-11e8-8066-9e0d2a124413","504","2018-08-10",0,78
"ea50192c-9708-11e8-82a3-2078d824af27","504","2018-08-09",0,38
"e93c2bec-6324-11e8-85d6-fb1b3249e00a","503","2018-08-07",0,63
"7b7dc7ec-017b-11e8-b43b-a08db8bcf5f7","501","2018-08-02",0,14
"3d66192a-9490-11e8-9907-2078d824af27","501","2018-08-10",0,48
"68fbf22e-6fb7-11e8-8028-f0a9a6a83071","499","2018-08-07",1,211
"1c7149de-7ea0-11e8-ada7-22576382b57d","498","2018-08-02",0,56
"3bfd7946-9014-11e8-833b-2078d824af27","497","2018-08-09",1,311
"25c3bace-00e9-11e8-991b-00bd8c1371f3","491","2018-08-06",0,49
"a32029c6-89a1-11e8-a1c4-5683a7fcb7dc","489","2018-08-14",0,42
"57203bf0-6fa3-11e8-b5a2-70a303c1ce92","486","2018-08-02",0,70
"94bc8c7e-9c8b-11e8-a40e-a25db12b5a53","485","2018-08-19",0,41
"45e17a34-72cd-11e8-86ac-f0a9a6a83071","485","2018-08-06",0,37
"9a432d1c-9fa9-11e8-b1b7-a25db12b5a53","481","2018-08-21",0,75
"1a789cb2-9b07-11e8-b29c-f017b12b5a53","481","2018-08-16",0,41
"1a789cb2-9b07-11e8-b29c-f017b12b5a53","478","2018-08-21",0,41
"f462cb8c-957b-11e8-b8cb-fc60c095174f","477","2018-08-07",0,25
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","476","2018-08-16",0,85
"8453807a-93f0-11e8-b468-fc60c095174f","474","2018-08-09",0,76
"0e3b9ca8-9ef7-11e8-9137-eb1702e95e35","472","2018-08-19",0,38
"3446b5f6-956d-11e8-a183-fc60c095174f","471","2018-08-09",0,41
"6d083cde-8505-11e8-83d1-d8cdf617378b","470","2018-08-03",0,74
"8f90dcb2-79fb-11e8-b362-4ceaba6bc217","469","2018-08-13",0,58
"07b77414-9f98-11e8-b572-eb1702e95e35","468","2018-08-17",0,92
"9fcaabc8-8fd4-11e8-8398-e0e8393def43","467","2018-08-02",0,61
"c183bb3e-6bb6-11e8-8f74-8ed2e26c6167","465","2018-08-14",0,48
"3d66192a-9490-11e8-9907-2078d824af27","465","2018-08-20",0,51
"040fa184-90b5-11e8-ade0-fc60c095174f","465","2018-08-02",0,41
"d95fc914-170b-11e8-b027-36686c0143b9","461","2018-08-06",1,502
"fcf7151c-94ce-11e8-9aff-fc60c095174f","461","2018-08-07",0,64
"5465e68c-9968-11e8-b9c7-852902e95e35","461","2018-08-18",0,44
"cfeecb0e-8f2f-11e8-80da-e0e8393def43","460","2018-08-16",0,79
"c029feae-01f5-11e8-a8c0-a08db8bcf5f7","459","2018-08-07",1,209
"7b3a104e-90d0-11e8-af4d-2078d824af27","456","2018-08-02",0,65
"0814e520-9d3d-11e8-89aa-a25db12b5a53","456","2018-08-20",1,355
"335b20e6-9f90-11e8-80d1-eb1702e95e35","456","2018-08-21",0,60
"f7b56108-8e75-11e8-b34d-8869a7fcb7dc","454","2018-08-13",0,48
"1c419614-9fb9-11e8-b9f9-eb1702e95e35","454","2018-08-21",0,55
"3446b5f6-956d-11e8-a183-fc60c095174f","454","2018-08-15",0,42
"347897ac-00f2-11e8-91b7-d6fd8c1371f3","452","2018-08-12",1,608
"e4525d10-6962-11e8-bf55-fb1b3249e00a","452","2018-08-08",1,651
"1bca607c-6b24-11e8-b44b-8ed2e26c6167","451","2018-08-12",0,42
"ea50192c-9708-11e8-82a3-2078d824af27","446","2018-08-10",0,38
"a5956c8a-9ee0-11e8-ad05-a25db12b5a53","445","2018-08-18",0,38
"96de7c24-00eb-11e8-8743-a08db8bcf5f7","444","2018-08-21",1,289
"fcf7151c-94ce-11e8-9aff-fc60c095174f","444","2018-08-21",0,68
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","444","2018-08-11",1,254
"163999e2-9af0-11e8-87aa-1e0e02e95e35","444","2018-08-15",0,52
"549cf932-7aa6-11e8-9740-4ceaba6bc217","443","2018-08-08",0,54
"5bca5b5c-013c-11e8-a44d-a08db8bcf5f7","443","2018-08-15",0,22
"5465e68c-9968-11e8-b9c7-852902e95e35","443","2018-08-19",0,44
"e53a6e88-90a5-11e8-a466-2078d824af27","441","2018-08-17",0,52
"7990d002-9fbc-11e8-9724-a25db12b5a53","439","2018-08-19",0,29
"bc8797e6-011b-11e8-90cd-d6fd8c1371f3","438","2018-08-20",0,28
"85c70544-9a3f-11e8-8dd7-f017b12b5a53","435","2018-08-15",0,52
"3d66192a-9490-11e8-9907-2078d824af27","434","2018-08-17",0,48
"108aa054-96fe-11e8-bcbd-2078d824af27","433","2018-08-13",0,65
"c8ba8210-94b1-11e8-ac97-2078d824af27","433","2018-08-05",0,54
"fa18e6d4-9bb5-11e8-a60f-eb1702e95e35","432","2018-08-17",1,1306
"f6c3a6e6-47b3-11e8-a26f-2f2eb7f3f1c9","431","2018-08-10",1,102
"ad7927ea-00eb-11e8-9bcc-a08db8bcf5f7","430","2018-08-13",0,79
"70897340-89b6-11e8-88c0-8869a7fcb7dc","426","2018-08-01",1,229
"6586e2d8-a14f-11e8-afd8-8f4a631f500f","426","2018-08-21",0,66
"6725a662-328f-11e8-8066-9e0d2a124413","426","2018-08-06",0,80
"fb4e9adc-958c-11e8-89f9-fc60c095174f","424","2018-08-16",0,64
"f462cb8c-957b-11e8-b8cb-fc60c095174f","422","2018-08-08",0,24
"ae91f93c-964f-11e8-aa2d-2078d824af27","416","2018-08-09",0,68
"9294dd66-7f58-11e8-ac01-22576382b57d","413","2018-08-09",0,67
"8f90dcb2-79fb-11e8-b362-4ceaba6bc217","408","2018-08-11",0,58
"73a73d14-8f24-11e8-8494-e0e8393def43","407","2018-08-02",0,68
"51177ba0-00eb-11e8-890a-d6fd8c1371f3","405","2018-08-07",1,578
"108aa054-96fe-11e8-bcbd-2078d824af27","403","2018-08-10",0,62
"9fcaabc8-8fd4-11e8-8398-e0e8393def43","400","2018-08-15",0,63
"fb4e9adc-958c-11e8-89f9-fc60c095174f","399","2018-08-11",0,64
"639f23a8-00ec-11e8-86c6-d6fd8c1371f3","398","2018-08-14",1,383
"1c7149de-7ea0-11e8-ada7-22576382b57d","397","2018-08-01",0,56
"3d66192a-9490-11e8-9907-2078d824af27","397","2018-08-09",0,48
"f8f22494-91ad-11e8-ac8f-fc60c095174f","397","2018-08-09",0,73
"ce5f2424-5e73-11e8-9ed2-be327c3166de","397","2018-08-10",0,88
"f0ccfd3c-013b-11e8-ac5d-a08db8bcf5f7","392","2018-08-16",1,107
"b80ec268-8517-11e8-b5d2-d8cdf617378b","388","2018-08-02",0,80
"70897340-89b6-11e8-88c0-8869a7fcb7dc","388","2018-08-02",1,226
"d138d0c6-9bf6-11e8-8f8e-eb1702e95e35","385","2018-08-17",0,65
"e53a6e88-90a5-11e8-a466-2078d824af27","385","2018-08-10",0,52
"b9a82542-971e-11e8-815e-fc60c095174f","382","2018-08-09",0,58
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","382","2018-08-10",0,82
"3924a578-9659-11e8-ae1c-fc60c095174f","381","2018-08-08",0,45
"45b330ee-9a18-11e8-b397-f017b12b5a53","380","2018-08-14",0,51
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","380","2018-08-02",1,262
"e36927f8-00e9-11e8-af1d-cf60b8bcf5f7","380","2018-08-10",1,301
"38293cc4-90b9-11e8-9d44-fc60c095174f","377","2018-08-08",0,36
"10e87e8a-94a2-11e8-ba78-2078d824af27","377","2018-08-06",0,49
"2ff21c08-916b-11e8-80ce-fc60c095174f","376","2018-08-02",0,59
"72319330-9ed3-11e8-8dc8-eb1702e95e35","375","2018-08-16",0,60
"3d66192a-9490-11e8-9907-2078d824af27","375","2018-08-21",0,48
"ab43adb6-1c6a-11e8-a41c-4d238c11f014","372","2018-08-13",0,43
"5ee74e7c-9ef2-11e8-9047-eb1702e95e35","371","2018-08-17",0,80
"e289578e-0109-11e8-abb3-a08db8bcf5f7","368","2018-08-08",0,36
"f754c07e-0981-11e8-a994-4194588b2a65","367","2018-08-07",1,242
"6af2b36e-2864-11e8-ac57-8994e7e25155","367","2018-08-10",0,35
"9294dd66-7f58-11e8-ac01-22576382b57d","367","2018-08-15",0,70
"a200ee44-0559-11e8-8b73-6836f727bb7d","367","2018-08-07",0,39
"545ac28c-8c04-11e8-8f45-e0e8393def43","366","2018-08-09",0,61
"c97f5c78-9977-11e8-a79d-852902e95e35","366","2018-08-10",0,65
"907ae110-96eb-11e8-96a7-fc60c095174f","366","2018-08-08",0,53
"b7bc51f2-8429-11e8-b57f-f86fca9e9af2","364","2018-08-01",0,49
"a5956c8a-9ee0-11e8-ad05-a25db12b5a53","364","2018-08-21",0,38
"e93c2bec-6324-11e8-85d6-fb1b3249e00a","363","2018-08-13",0,63
"ab43adb6-1c6a-11e8-a41c-4d238c11f014","362","2018-08-11",0,40
"fd0296d2-93ff-11e8-a43c-fc60c095174f","361","2018-08-20",0,78
"394b186c-39a1-11e8-8243-c70d7f988848","361","2018-08-03",1,239
"8453807a-93f0-11e8-b468-fc60c095174f","361","2018-08-03",0,78
"7b2172f8-745d-11e8-a55f-ab7403c1ce92","361","2018-08-16",0,56
"d256fcb6-7eb0-11e8-b2ee-22576382b57d","360","2018-08-11",0,66
"b0a03aa2-8fee-11e8-b225-8869a7fcb7dc","360","2018-08-01",0,30
"8f90dcb2-79fb-11e8-b362-4ceaba6bc217","359","2018-08-12",0,58
"72319330-9ed3-11e8-8dc8-eb1702e95e35","359","2018-08-18",0,58
"3bfd7946-9014-11e8-833b-2078d824af27","357","2018-08-04",1,306
"10e87e8a-94a2-11e8-ba78-2078d824af27","357","2018-08-07",0,51
"deaf89cc-00ef-11e8-a834-a08db8bcf5f7","355","2018-08-17",1,429
"6ff50a26-44a0-11e8-9e48-de2ce12992ad","355","2018-08-14",0,64
"6ca36904-73a2-11e8-9292-ab7403c1ce92","354","2018-08-01",0,29
"3d66192a-9490-11e8-9907-2078d824af27","354","2018-08-12",0,51
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","353","2018-08-07",0,82
"6c6da284-9f98-11e8-bbcf-eb1702e95e35","352","2018-08-18",0,41
"a5956c8a-9ee0-11e8-ad05-a25db12b5a53","351","2018-08-19",0,40
"891d4278-67d4-11e8-9a86-fb1b3249e00a","351","2018-08-15",0,64
"add99d66-878f-11e8-b0f7-f63dca9e9af2","351","2018-08-01",0,70
"0e3b9ca8-9ef7-11e8-9137-eb1702e95e35","348","2018-08-18",0,38
"394b186c-39a1-11e8-8243-c70d7f988848","347","2018-08-02",1,239
"6d7eb81e-9af9-11e8-88d9-f017b12b5a53","344","2018-08-17",0,60
"c68d5b34-0546-11e8-b8df-6836f727bb7d","344","2018-08-17",1,253
"1bca607c-6b24-11e8-b44b-8ed2e26c6167","342","2018-08-02",0,42
"fd0296d2-93ff-11e8-a43c-fc60c095174f","340","2018-08-07",0,78
"7990d002-9fbc-11e8-9724-a25db12b5a53","338","2018-08-18",0,28
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","337","2018-08-08",0,82
"e9176b88-8bf4-11e8-ad3a-8869a7fcb7dc","336","2018-08-01",0,69
"72319330-9ed3-11e8-8dc8-eb1702e95e35","335","2018-08-17",0,60
"ebddb200-6a20-11e8-ac62-85aca6a83071","335","2018-08-09",0,71
"7a72c312-06a7-11e8-8852-328f588b2a65","334","2018-08-07",0,58
"3d66192a-9490-11e8-9907-2078d824af27","334","2018-08-11",0,51
"fdc8b106-8a58-11e8-8695-e0e8393def43","333","2018-08-15",0,87
"8dbef6bc-8112-11e8-9665-f86fca9e9af2","332","2018-08-16",0,46
"3bfd7946-9014-11e8-833b-2078d824af27","332","2018-08-10",1,311
"fc4fe9ba-85c2-11e8-817a-5683a7fcb7dc","331","2018-08-13",0,67
"72319330-9ed3-11e8-8dc8-eb1702e95e35","331","2018-08-19",0,58
"fb4e9adc-958c-11e8-89f9-fc60c095174f","331","2018-08-12",0,64
"3c79e21e-80f2-11e8-8d1b-d8cdf617378b","331","2018-08-02",0,45
"85c70544-9a3f-11e8-8dd7-f017b12b5a53","329","2018-08-19",0,51
"1c419614-9fb9-11e8-b9f9-eb1702e95e35","329","2018-08-19",0,54
"459e47c8-89b1-11e8-a236-8869a7fcb7dc","326","2018-08-21",0,57
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","325","2018-08-12",1,254
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","323","2018-08-09",0,79
"d256fcb6-7eb0-11e8-b2ee-22576382b57d","323","2018-08-01",0,66
"a20ce268-00e9-11e8-94e6-cf60b8bcf5f7","323","2018-08-07",0,52
"f7b56108-8e75-11e8-b34d-8869a7fcb7dc","322","2018-08-06",0,50
"c429cfac-9593-11e8-863b-fc60c095174f","321","2018-08-09",0,47
"e800fd4a-064d-11e8-bbdb-ef4bf727bb7d","320","2018-08-16",0,66
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","320","2018-08-17",0,82
"8453807a-93f0-11e8-b468-fc60c095174f","318","2018-08-08",0,78
"3924a578-9659-11e8-ae1c-fc60c095174f","317","2018-08-17",0,45
"3bfd7946-9014-11e8-833b-2078d824af27","316","2018-08-05",1,306
"1a25424e-917d-11e8-9d5b-2078d824af27","316","2018-08-03",0,34
"fd0296d2-93ff-11e8-a43c-fc60c095174f","315","2018-08-14",0,78
"10e87e8a-94a2-11e8-ba78-2078d824af27","315","2018-08-04",0,49
"83a5d660-9011-11e8-ae9b-2078d824af27","314","2018-08-01",0,55
"f8f22494-91ad-11e8-ac8f-fc60c095174f","313","2018-08-08",0,75
"138ad2d4-9559-11e8-993b-2078d824af27","313","2018-08-09",0,37
"a32029c6-89a1-11e8-a1c4-5683a7fcb7dc","313","2018-08-03",0,48
"45b330ee-9a18-11e8-b397-f017b12b5a53","312","2018-08-11",0,53
"1601859a-00f2-11e8-b800-a08db8bcf5f7","312","2018-08-04",0,90
"d138d0c6-9bf6-11e8-8f8e-eb1702e95e35","309","2018-08-20",0,65
"82386dd2-9ba2-11e8-86e9-a25db12b5a53","308","2018-08-15",0,24
"c97f5c78-9977-11e8-a79d-852902e95e35","306","2018-08-13",0,65
"25108336-7c55-11e8-8ab0-4ceaba6bc217","305","2018-08-21",1,203
"bc8797e6-011b-11e8-90cd-d6fd8c1371f3","305","2018-08-18",0,28
"6d99ea58-a125-11e8-85de-8f4a631f500f","305","2018-08-21",0,58
"70897340-89b6-11e8-88c0-8869a7fcb7dc","305","2018-08-06",1,229
"c429cfac-9593-11e8-863b-fc60c095174f","305","2018-08-14",0,47
"2ff21c08-916b-11e8-80ce-fc60c095174f","304","2018-08-09",0,59
"8453807a-93f0-11e8-b468-fc60c095174f","304","2018-08-06",0,76
"83ac848c-00f7-11e8-b422-a08db8bcf5f7","304","2018-08-08",0,31
"347897ac-00f2-11e8-91b7-d6fd8c1371f3","304","2018-08-10",1,600
"10e87e8a-94a2-11e8-ba78-2078d824af27","303","2018-08-17",0,49
"ebddb200-6a20-11e8-ac62-85aca6a83071","303","2018-08-10",0,71
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","303","2018-08-19",1,254
"f0342652-96f5-11e8-83ad-2078d824af27","303","2018-08-10",0,28
"108aa054-96fe-11e8-bcbd-2078d824af27","302","2018-08-14",0,62
"f586653a-4942-11e8-8ecf-2f2eb7f3f1c9","300","2018-08-13",0,88
"fcf7151c-94ce-11e8-9aff-fc60c095174f","298","2018-08-08",0,64
"5423b52c-00f3-11e8-9a58-a08db8bcf5f7","297","2018-08-08",0,42
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","297","2018-08-02",0,82
"25c3bace-00e9-11e8-991b-00bd8c1371f3","296","2018-08-08",0,48
"cb900a6e-1644-11e8-9597-36686c0143b9","295","2018-08-10",0,63
"45e17a34-72cd-11e8-86ac-f0a9a6a83071","295","2018-08-07",0,39
"ab43adb6-1c6a-11e8-a41c-4d238c11f014","295","2018-08-02",0,43
"70897340-89b6-11e8-88c0-8869a7fcb7dc","295","2018-08-03",1,229
"0814e520-9d3d-11e8-89aa-a25db12b5a53","295","2018-08-19",1,357
"82386dd2-9ba2-11e8-86e9-a25db12b5a53","295","2018-08-14",0,19
"fd0296d2-93ff-11e8-a43c-fc60c095174f","294","2018-08-21",0,78
"ea50192c-9708-11e8-82a3-2078d824af27","294","2018-08-17",0,38
"fb4e9adc-958c-11e8-89f9-fc60c095174f","294","2018-08-07",0,67
"f0342652-96f5-11e8-83ad-2078d824af27","294","2018-08-08",0,28
"1c419614-9fb9-11e8-b9f9-eb1702e95e35","293","2018-08-18",0,51
"73a73d14-8f24-11e8-8494-e0e8393def43","292","2018-08-05",0,64
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","290","2018-08-06",0,82
"b6f434f0-9631-11e8-8a60-fc60c095174f","290","2018-08-07",0,59
"e53a6e88-90a5-11e8-a466-2078d824af27","289","2018-08-13",0,52
"3924a578-9659-11e8-ae1c-fc60c095174f","287","2018-08-09",0,45
"2ff21c08-916b-11e8-80ce-fc60c095174f","285","2018-08-15",0,59
"6c6da284-9f98-11e8-bbcf-eb1702e95e35","284","2018-08-19",0,40
"a2aae3bc-8025-11e8-b4c6-4ceaba6bc217","283","2018-08-01",1,108
"85c70544-9a3f-11e8-8dd7-f017b12b5a53","283","2018-08-17",0,52
"b234667a-00e9-11e8-84ee-00bd8c1371f3","282","2018-08-17",0,53
"421f65a6-93f6-11e8-925d-fc60c095174f","282","2018-08-07",0,23
"e53a6e88-90a5-11e8-a466-2078d824af27","282","2018-08-18",0,52
"f0342652-96f5-11e8-83ad-2078d824af27","281","2018-08-09",0,31
"f462cb8c-957b-11e8-b8cb-fc60c095174f","281","2018-08-06",0,24
"8e1f84aa-46ca-11e8-9901-de2ce12992ad","281","2018-08-10",0,30
"108aa054-96fe-11e8-bcbd-2078d824af27","280","2018-08-12",0,62
"1601859a-00f2-11e8-b800-a08db8bcf5f7","278","2018-08-02",0,90
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","278","2018-08-18",1,262
"138ad2d4-9559-11e8-993b-2078d824af27","277","2018-08-10",0,37
"138ad2d4-9559-11e8-993b-2078d824af27","277","2018-08-13",0,37
"a200ee44-0559-11e8-8b73-6836f727bb7d","275","2018-08-06",0,39
"e53a6e88-90a5-11e8-a466-2078d824af27","275","2018-08-03",0,55
"9fcaabc8-8fd4-11e8-8398-e0e8393def43","274","2018-08-03",0,61
"11dd5cd2-414d-11e8-8d21-a1e87e988848","274","2018-08-07",0,46
"138ad2d4-9559-11e8-993b-2078d824af27","274","2018-08-15",0,37
"a32029c6-89a1-11e8-a1c4-5683a7fcb7dc","274","2018-08-13",0,42
"138ad2d4-9559-11e8-993b-2078d824af27","273","2018-08-04",0,38
"9294dd66-7f58-11e8-ac01-22576382b57d","272","2018-08-08",0,67
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","271","2018-08-01",0,87
"158570c8-747d-11e8-aa2c-f0a9a6a83071","270","2018-08-21",0,87
"1601859a-00f2-11e8-b800-a08db8bcf5f7","270","2018-08-01",0,90
"d1983f34-7072-11e8-9b2e-ab7403c1ce92","269","2018-08-14",0,96
"aeb9b5b6-00e6-11e8-9694-00bd8c1371f3","269","2018-08-08",0,35
"421f65a6-93f6-11e8-925d-fc60c095174f","269","2018-08-15",0,26
"ab43adb6-1c6a-11e8-a41c-4d238c11f014","268","2018-08-12",0,40
"fdc8b106-8a58-11e8-8695-e0e8393def43","267","2018-08-07",0,87
"138ad2d4-9559-11e8-993b-2078d824af27","267","2018-08-06",0,37
"421f65a6-93f6-11e8-925d-fc60c095174f","266","2018-08-16",0,23
"e36927f8-00e9-11e8-af1d-cf60b8bcf5f7","264","2018-08-13",1,291
"10e87e8a-94a2-11e8-ba78-2078d824af27","263","2018-08-14",0,51
"10e87e8a-94a2-11e8-ba78-2078d824af27","263","2018-08-05",0,49
"108aa054-96fe-11e8-bcbd-2078d824af27","263","2018-08-11",0,62
"fd79e8cc-738e-11e8-988e-f0a9a6a83071","262","2018-08-09",0,37
"d95fc914-170b-11e8-b027-36686c0143b9","262","2018-08-14",1,502
"295011f0-8439-11e8-88db-f86fca9e9af2","262","2018-08-20",0,31
"8f90dcb2-79fb-11e8-b362-4ceaba6bc217","260","2018-08-02",0,58
"7dedba16-9bd4-11e8-b6f7-a25db12b5a53","259","2018-08-17",1,231
"3446b5f6-956d-11e8-a183-fc60c095174f","258","2018-08-16",0,41
"f754c07e-0981-11e8-a994-4194588b2a65","258","2018-08-06",1,242
"07b77414-9f98-11e8-b572-eb1702e95e35","257","2018-08-19",0,88
"8453807a-93f0-11e8-b468-fc60c095174f","257","2018-08-10",0,76
"6725a662-328f-11e8-8066-9e0d2a124413","257","2018-08-07",0,84
"07b77414-9f98-11e8-b572-eb1702e95e35","256","2018-08-18",0,88
"3080a7a0-81b4-11e8-9638-f86fca9e9af2","256","2018-08-15",1,361
"f9e00a2e-01a2-11e8-b541-a08db8bcf5f7","255","2018-08-06",0,45
"1c7149de-7ea0-11e8-ada7-22576382b57d","254","2018-08-03",0,56
"e93c2bec-6324-11e8-85d6-fb1b3249e00a","254","2018-08-09",0,63
"7971605c-7530-11e8-bec0-ab7403c1ce92","253","2018-08-06",0,68
"c429cfac-9593-11e8-863b-fc60c095174f","252","2018-08-13",0,47
"351ef64a-8a65-11e8-8ca7-8869a7fcb7dc","252","2018-08-03",0,82
"fcf7151c-94ce-11e8-9aff-fc60c095174f","252","2018-08-06",0,64
"ba5f0ab8-7b9a-11e8-896a-22576382b57d","251","2018-08-01",1,105
"925488dc-8e54-11e8-a0ec-e0e8393def43","250","2018-08-13",0,54
"bc518a3e-026a-11e8-93a1-a08db8bcf5f7","250","2018-08-01",0,41
"38293cc4-90b9-11e8-9d44-fc60c095174f","249","2018-08-07",0,37
"440a3e5e-00f8-11e8-bbf0-a08db8bcf5f7","248","2018-08-01",0,97
"421f65a6-93f6-11e8-925d-fc60c095174f","247","2018-08-20",0,23
"138ad2d4-9559-11e8-993b-2078d824af27","247","2018-08-08",0,37
"39c24f2a-8fe8-11e8-ab25-e0e8393def43","247","2018-08-03",0,64
"fdc8b106-8a58-11e8-8695-e0e8393def43","247","2018-08-16",0,87
"c429cfac-9593-11e8-863b-fc60c095174f","246","2018-08-19",0,47
"3924a578-9659-11e8-ae1c-fc60c095174f","246","2018-08-10",0,45
"8dbef6bc-8112-11e8-9665-f86fca9e9af2","245","2018-08-17",0,50
"3a75ea5e-8b4b-11e8-a35c-e0e8393def43","244","2018-08-13",0,45
"1601859a-00f2-11e8-b800-a08db8bcf5f7","243","2018-08-05",0,87
"fdc8b106-8a58-11e8-8695-e0e8393def43","242","2018-08-06",0,87
"f8f22494-91ad-11e8-ac8f-fc60c095174f","241","2018-08-06",0,73
"421f65a6-93f6-11e8-925d-fc60c095174f","241","2018-08-14",0,23
"c429cfac-9593-11e8-863b-fc60c095174f","241","2018-08-10",0,47
"9294dd66-7f58-11e8-ac01-22576382b57d","241","2018-08-16",0,67
"fdc8b106-8a58-11e8-8695-e0e8393def43","240","2018-08-10",0,87
"639f36c2-00ec-11e8-86c6-d6fd8c1371f3","240","2018-08-20",1,257
"9fcaabc8-8fd4-11e8-8398-e0e8393def43","239","2018-08-13",0,61
"e53a6e88-90a5-11e8-a466-2078d824af27","239","2018-08-15",0,55
"639f23a8-00ec-11e8-86c6-d6fd8c1371f3","238","2018-08-15",1,377
"e20f277a-03ed-11e8-a962-a08db8bcf5f7","238","2018-08-07",1,156
"9fcaabc8-8fd4-11e8-8398-e0e8393def43","238","2018-08-11",0,63
"c8163874-8a96-11e8-ae59-e0e8393def43","236","2018-08-20",0,73
"fd0296d2-93ff-11e8-a43c-fc60c095174f","236","2018-08-08",0,78
"c429cfac-9593-11e8-863b-fc60c095174f","236","2018-08-18",0,47
"f7b56108-8e75-11e8-b34d-8869a7fcb7dc","235","2018-08-15",0,48
